osmid,highway,oneway,reversed,length,lanes,maxspeed,ref,name,bridge,access,junction,geometry_wkt
89503833,residential,False,True,114.51398302654219,,60,,Wilgerboom Street,,,,"LINESTRING (574521.5177517516 8032812.291324544, 574513.3295562888 8032810.850485776, 574408.0738672321 8032795.909844437)"
89503873,residential,False,False,370.2171460371287,,60,,Kremetart Street,,,,"LINESTRING (574748.677063074 8032204.189586832, 575032.4010292195 8031967.164302361)"
117219259,residential,False,False,129.80865097045918,2,60,,Mopane Street,,,,"LINESTRING (574748.677063074 8032204.189586832, 574660.3692023412 8032109.435712373)"
117219259,residential,False,True,236.81064781699712,2,60,,Mopane Street,,,,"LINESTRING (574748.677063074 8032204.189586832, 574817.1700338338 8032277.696959624, 574828.9190497585 8032290.310186235, 574832.2625850136 8032291.581043529, 574836.6380351138 8032291.044544913, 574921.3962858038 8032219.825548961)"
89503798,residential,False,False,41.71433064516317,,60,,,,,,"LINESTRING (575468.302602844 8033537.264966202, 575457.8897034174 8033539.052636637, 575449.8886744353 8033545.135132622, 575443.8678181157 8033550.690092773, 575436.8916386212 8033561.482054081)"
89503798,residential,False,True,266.81715423156214,,60,,,,,,"LINESTRING (575468.302602844 8033537.264966202, 575486.8825007954 8033536.818247861, 575516.0145704064 8033532.182350283, 575553.3676052114 8033523.565241109, 575595.9547233277 8033508.787512423, 575726.5236016641 8033472.519958612)"
89503874,residential,False,False,78.83335131908025,,,,,,,,"LINESTRING (575468.302602844 8033537.264966202, 575466.752613151 8033514.290452145, 575465.433989196 8033502.003102024, 575461.8828184657 8033490.77532721, 575452.4400374794 8033471.67005465, 575448.0070285132 8033462.691662213)"
89503800,residential,False,False,95.00068590967668,,60,,Iipumbu ya Tshilongo Street,,,,"LINESTRING (573090.5619997797 8034266.22649944, 573109.6199709438 8034173.615770506)"
89503800,residential,False,True,92.38048985202465,,60,,Iipumbu ya Tshilongo Street,,,,"LINESTRING (573090.5619997797 8034266.22649944, 573072.119932463 8034356.301238969)"
89503897,residential,False,False,240.75733703940966,,60,,,,,,"LINESTRING (573090.5619997797 8034266.22649944, 573326.8558724121 8034313.430586109)"
89503897,residential,False,True,355.9224931826267,,60,,,,,,"LINESTRING (573090.5619997797 8034266.22649944, 572872.4640750916 8034223.223754555, 572857.5330113036 8034221.585638404, 572845.3148081908 8034222.626166307, 572739.7396007893 8034237.83853147)"
23948560,unclassified,False,False,16.05836317291018,,60,,Eliander Mwatale Street,,,,"LINESTRING (572810.7411974395 8034759.54139566, 572812.5059972208 8034775.42306204)"
23948560,unclassified,False,True,162.70317137096578,,60,,Eliander Mwatale Street,,,,"LINESTRING (572810.7411974395 8034759.54139566, 572800.9471226322 8034687.328309992, 572788.9744385175 8034599.102292312)"
89503796,residential,False,False,228.93445674060973,,60,,,,,,"LINESTRING (572810.7411974395 8034759.54139566, 572871.3510124633 8034752.747378897, 572878.8754023971 8034749.323121365, 572885.393023443 8034743.081189476, 572936.3804123017 8034673.455679143, 572946.9841763956 8034657.019718353, 572952.4778519892 8034643.291081313, 572960.0477987143 8034614.728854941)"
651033003,residential,False,False,72.50269882712307,,60,,,,,,"LINESTRING (572751.9957061165 8034815.254090952, 572805.3876792206 8034779.742004016, 572812.5059972208 8034775.42306204)"
89503799,residential,False,False,107.95361660100033,,,,,,,,"LINESTRING (575557.9151838408 8032425.046572115, 575491.05222038 8032340.659290617)"
1134547502,residential,False,False,67.29046981357011,,60,,Kameel Doring Street,,,,"LINESTRING (575557.9151838408 8032425.046572115, 575608.0492394336 8032380.322298898)"
1134547502,residential,False,True,73.99035043882756,,60,,Kameel Doring Street,,,,"LINESTRING (575557.9151838408 8032425.046572115, 575500.6763913144 8032471.778203087)"
123098788,primary,True,False,41.47923614751795,2,60,C46,Oshakati Main Road,,,,"LINESTRING (576229.9355719067 8033335.191891247, 576189.0263195616 8033342.274934547)"
650860169,residential,False,True,11.909743165815058,,60,,,,,,"LINESTRING (576229.9355719067 8033335.191891247, 576232.3332395738 8033346.800154837)"
89503801,residential,False,False,136.4759913526745,,60,,,,,,"LINESTRING (573431.2259410154 8034686.748963655, 573509.4805304664 8034575.431012873)"
89503801,residential,False,True,87.69534775831066,,60,,,,,,"LINESTRING (573431.2259410154 8034686.748963655, 573380.3729513736 8034757.880039257)"
89503827,residential,False,False,105.15987595788597,,60,,,,,,"LINESTRING (573431.2259410154 8034686.748963655, 573375.9255293814 8034644.212125574, 573363.5802932595 8034633.868402364, 573350.3107191756 8034620.076059869)"
123098796,residential,False,False,37.16707344987833,,60,,,,,,"LINESTRING (575692.3073619701 8033976.548443923, 575717.7296347154 8033949.543465246)"
89503825,residential,False,False,140.5909323979887,,60,,,,,,"LINESTRING (575692.3073619701 8033976.548443923, 575640.8525635307 8033914.762431314, 575638.5648192461 8033909.681589174, 575637.9098017733 8033904.6830504425, 575640.4051883951 8033855.670100373)"
"[651081089, 123098796]",residential,False,True,239.68775727696809,,60,,,,,,"LINESTRING (575692.3073619701 8033976.548443923, 575659.9916444896 8034011.047966103, 575625.7510660626 8034038.363004006, 575593.5887268328 8034046.340880681, 575561.4199098194 8034044.250286098, 575516.4750862456 8034030.247733076, 575493.989004622 8034023.82734291, 575483.9845142332 8034015.987592951)"
89503830,residential,False,True,76.79959933753116,,60,,,,,,"LINESTRING (574956.9974034467 8032506.011317229, 574915.4715146436 8032456.002725379, 574913.7498692012 8032451.981838563, 574913.4488008664 8032448.03304546, 574914.0515373767 8032444.8442763565)"
89503887,residential,False,False,156.78558356673892,,60,,Leo Shopala Street,,,,"LINESTRING (574956.9974034467 8032506.011317229, 575009.5279514492 8032461.168937806, 575077.0471866773 8032405.515349605)"
89503887,residential,False,True,98.2174434371057,,60,,Leo Shopala Street,,,,"LINESTRING (574956.9974034467 8032506.011317229, 574923.6617762392 8032533.919305057, 574918.208198391 8032538.077886612, 574893.4616330136 8032558.529341141, 574882.5440909468 8032569.723221855)"
89503819,residential,False,False,23.067236484452298,,60,,Robert Mugabe Avenue,,,,"LINESTRING (574041.8281693443 8033116.723271626, 574051.8793967342 8033137.386943966)"
89503829,unclassified,False,True,19.769791317911647,,60,,Immanuel Shifidi Street,,,,"LINESTRING (574041.8281693443 8033116.723271626, 574054.8316554083 8033101.89306107)"
389152181,unclassified,False,False,20.221298710814395,,60,,Immanuel Shifidi Street,,,,"LINESTRING (574041.8281693443 8033116.723271626, 574028.0292903108 8033131.445792941)"
1382965572,residential,False,False,20.60979446371598,,60,,Robert Mugabe Avenue,,,,"LINESTRING (574041.8281693443 8033116.723271626, 574028.710483233 8033100.895005681)"
89503844,residential,False,True,90.62855650528525,,60,,,,,,"LINESTRING (573243.1598674534 8034553.333495809, 573168.3350856896 8034502.337513891)"
650732662,residential,False,False,88.08433647287642,,60,,Immanuel Shifidi Street,,,,"LINESTRING (573243.1598674534 8034553.333495809, 573192.0426380775 8034624.752726893)"
650732662,residential,False,True,77.97188233830852,,60,,Immanuel Shifidi Street,,,,"LINESTRING (573243.1598674534 8034553.333495809, 573288.3600185531 8034490.07914246)"
89503825,residential,False,False,244.85778352956936,,60,,,,,,"LINESTRING (575640.4051883951 8033855.670100373, 575654.5962674799 8033724.09564157, 575656.0253330624 8033718.015942846, 575695.1917431272 8033620.424208909)"
89503825,residential,False,True,140.5909323979887,,60,,,,,,"LINESTRING (575640.4051883951 8033855.670100373, 575637.9098017733 8033904.6830504425, 575638.5648192461 8033909.681589174, 575640.8525635307 8033914.762431314, 575692.3073619701 8033976.548443923)"
89503854,residential,False,True,222.86151696803032,,60,,,,,,"LINESTRING (575640.4051883951 8033855.670100373, 575601.2915488577 8033858.607028004, 575417.9310034338 8033872.370136776)"
23948560,unclassified,False,False,92.20091717515078,,60,,Eliander Mwatale Street,,,,"LINESTRING (573945.2758526247 8033883.266924419, 573885.2153665432 8033834.575399302, 573873.8912110579 8033825.113335449)"
23948560,unclassified,False,True,71.94958147265613,,60,,Eliander Mwatale Street,,,,"LINESTRING (573945.2758526247 8033883.266924419, 573985.6495347737 8033916.962106543, 574000.4295534939 8033929.310067972)"
89503850,residential,False,True,346.35411794620245,,60,,,,,,"LINESTRING (573945.2758526247 8033883.266924419, 573910.6144588289 8033926.236316128, 573885.1009997195 8033957.852992011, 573728.3572549873 8034152.135358451)"
460626160,primary,True,False,40.098719093708596,,60,C45,Okatana Road,,,,"LINESTRING (575196.3268321014 8038282.069252834, 575195.4594782365 8038321.958860601)"
460626162,secondary,False,False,12.13743029086429,,60,DR3671,,,,,"LINESTRING (575196.3268321014 8038282.069252834, 575208.4774292855 8038282.134053726)"
650854139,tertiary,False,False,44.188816688686316,,100,D4103,,,,,"LINESTRING (575196.3268321014 8038282.069252834, 575170.0130933401 8038279.634806823, 575152.4964746558 8038276.436925905)"
89503857,residential,False,False,8.183936335754527,,60,,,,,,"LINESTRING (575725.872432807 8033621.601897036, 575733.998628811 8033620.564100907)"
89503857,residential,False,True,30.669822448824114,,60,,,,,,"LINESTRING (575725.872432807 8033621.601897036, 575695.1917431272 8033620.424208909)"
89503876,residential,False,True,350.80269075758,,60,,,,,,"LINESTRING (575725.872432807 8033621.601897036, 575713.2224968455 8033692.870521979, 575714.9610447343 8033701.261652345, 575735.5728805668 8033733.313678583, 575755.3773940493 8033750.985261686, 575758.3853942298 8033755.919512489, 575758.0437153709 8033760.833332512, 575746.067247124 8033814.108967532, 575733.069109206 8033871.902686336, 575717.7296347154 8033949.543465246)"
117219259,residential,False,False,71.61541734994918,2,60,,Mopane Street,,,,"LINESTRING (574611.0345134703 8031949.676660975, 574607.7994245356 8031878.490535152)"
89503802,residential,False,False,329.6164586556015,,,,Tambotie Street,,,,"LINESTRING (574611.0345134703 8031949.676660975, 574693.0785737853 8031943.260887162, 574697.007673689 8031942.4273604015, 574701.3246457767 8031940.452759082, 574883.0465180066 8031786.285565091)"
117219259,residential,False,True,175.0352705769666,2,60,,Mopane Street,,,,"LINESTRING (574611.0345134703 8031949.676660975, 574615.0839636164 8031989.348818277, 574622.3241845707 8032060.176902483, 574623.3864854509 8032066.457390264, 574626.4604643226 8032072.166045966, 574630.4629532092 8032076.7537267385, 574660.3692023412 8032109.435712373)"
89503820,residential,False,True,89.72066758312322,,60,,,,,,"LINESTRING (573032.7001893352 8034847.882834481, 572959.5573975539 8034796.0722011505)"
650732662,residential,False,True,274.9878005011403,,60,,Immanuel Shifidi Street,,,,"LINESTRING (573032.7001893352 8034847.882834481, 573192.0426380775 8034624.752726893)"
651029622,residential,False,False,76.39449183162263,,60,,,,,,"LINESTRING (573032.7001893352 8034847.882834481, 573094.7703850358 8034892.287713483)"
1134547502,residential,False,False,73.99035043882756,,60,,Kameel Doring Street,,,,"LINESTRING (575500.6763913144 8032471.778203087, 575557.9151838408 8032425.046572115)"
1134547502,residential,False,True,104.14538088722101,,60,,Kameel Doring Street,,,,"LINESTRING (575500.6763913144 8032471.778203087, 575420.1062643318 8032537.5512587475)"
89503821,residential,False,False,183.8366234448784,,,,,,,,"LINESTRING (575500.6763913144 8032471.778203087, 575561.5163439432 8032549.793235522, 575564.348105154 8032555.823541521, 575566.9368014216 8032562.042863528, 575569.2257414598 8032573.054140312, 575572.3350574659 8032632.556851558)"
89503823,residential,False,False,87.37261597921321,,60,,Kwame Nkrumah Street,,,,"LINESTRING (573117.0444706132 8034572.76141332, 573168.3350856896 8034502.337513891)"
89503823,residential,False,True,90.90041501713982,,60,,Kwame Nkrumah Street,,,,"LINESTRING (573117.0444706132 8034572.76141332, 573064.8128313312 8034646.82872662)"
89503804,residential,False,True,354.66271717005384,,60,,,,,,"LINESTRING (573117.0444706132 8034572.76141332, 573082.9183006767 8034548.71162085, 573073.5178802963 8034543.51280562, 573063.1273026478 8034540.021503783, 572854.5025327653 8034499.73863532, 572844.9706510224 8034499.142886144, 572834.1082907768 8034499.957151894, 572776.1322181585 8034507.8699952)"
23948560,unclassified,False,False,91.42391333807747,,60,,Eliander Mwatale Street,,,,"LINESTRING (573581.5669913299 8033499.239535201, 573528.495210308 8033425.128829066)"
23948560,unclassified,False,True,95.22990223423551,,60,,Eliander Mwatale Street,,,,"LINESTRING (573581.5669913299 8033499.239535201, 573613.0309476452 8033543.180644505, 573637.0139204356 8033576.317579396)"
89503895,residential,False,True,326.2117630616846,,60,,,,,,"LINESTRING (573581.5669913299 8033499.239535201, 573523.2350310402 8033544.785292308, 573503.3443936324 8033566.2790933605, 573360.1207246399 8033736.18956071)"
651005154,residential,False,True,127.3389660437252,,60,,Immanuel Shifidi Street,,,,"LINESTRING (574403.6695980486 8032610.423780154, 574475.2675642835 8032505.587694234)"
89503829,unclassified,False,False,197.77330721507013,,60,,Immanuel Shifidi Street,,,,"LINESTRING (574403.6695980486 8032610.423780154, 574373.6383589513 8032652.03805304, 574338.6153089281 8032702.3231589785, 574290.0427169885 8032771.578643186)"
117214882,unclassified,False,False,463.45779888728833,,60,,Sam Nujoma Road,,,,"LINESTRING (574403.6695980486 8032610.423780154, 574653.3710080951 8032647.515003087, 574732.2745791362 8032659.245238966, 574811.095710814 8032671.572943499, 574817.9062642138 8032673.096294589, 574825.3247673465 8032675.624198362, 574834.4375540257 8032680.535590967, 574857.3098571774 8032694.279723877)"
89503870,residential,False,True,715.8074663442407,,60,,,,,,"LINESTRING (572540.8035338606 8034833.119339222, 572562.9182845417 8034915.079349353, 572575.644933583 8034966.127162583, 572577.6898759744 8034980.392452843, 572577.6031214573 8034994.388914754, 572576.5885171462 8035006.850844463, 572567.6715069512 8035116.783525656, 572568.8212560627 8035121.027964407, 572572.2529015536 8035126.027507091, 572615.0166069486 8035158.156678286, 572633.8260012197 8035170.811799717, 572693.8502025146 8035215.192195599, 572700.8335319431 8035220.300448723, 572730.8953793254 8035240.1171306055, 572782.4650892272 8035268.330257015, 572830.2977824474 8035294.985822236, 572843.1509716301 8035302.163669243, 572858.9264707365 8035311.278100011, 572887.8854069321 8035328.000630535, 572907.1317936186 8035341.207111908, 572919.7203298091 8035351.362137424)"
89503819,residential,False,True,28.025848018221915,,60,,Robert Mugabe Avenue,,,,"LINESTRING (574279.7594291893 8033519.93339864, 574260.1599884839 8033499.980413896)"
389174505,residential,False,True,12.03173803394163,,,,,,,,"LINESTRING (574279.7594291893 8033519.93339864, 574288.1970280494 8033528.47662789)"
709250214,primary,True,False,20.028669346650734,2,60,C46,Oshakati Main Road,,,,"LINESTRING (574279.7594291893 8033519.93339864, 574267.554473986 8033535.745477143)"
89503794,residential,False,True,241.07342997745937,,60,,,,,,"LINESTRING (573309.1283244567 8034401.522461848, 573072.119932463 8034356.301238969)"
650732662,residential,False,False,91.38517640204522,,60,,Immanuel Shifidi Street,,,,"LINESTRING (573309.1283244567 8034401.522461848, 573288.3600185531 8034490.07914246)"
650732662,residential,False,True,90.28588930998401,,60,,Immanuel Shifidi Street,,,,"LINESTRING (573309.1283244567 8034401.522461848, 573326.8558724121 8034313.430586109)"
89503794,residential,False,False,276.5194126713638,,60,,,,,,"LINESTRING (573309.1283244567 8034401.522461848, 573462.3771599684 8034438.940374514, 573470.9934076138 8034441.320541177, 573477.7481137866 8034444.813997813, 573562.0649964896 8034502.666721936)"
23948560,unclassified,False,False,68.95470070881494,,60,,Eliander Mwatale Street,,,,"LINESTRING (573676.8755635115 8033632.331709401, 573637.0139204356 8033576.317579396)"
